signal_date,entry_date,exit_date,signal,prediction,entry_price,stop_price,target_price,exit_price,exit_reason,stop_pct,target_pct,raw_return_pct,net_return_pct,outcome
2013-02-13,2013-02-14,2013-02-20,LONG,0.003202,1.345200,1.328936,1.385861,1.328936,Stop Loss,1.209061,3.022652,-1.209061,-1.249061,LOSS
2013-02-15,2013-02-18,2013-02-21,LONG,0.010803,1.334850,1.318101,1.376721,1.318101,Stop Loss,1.254716,3.136789,-1.254716,-1.294716,LOSS
2013-02-19,2013-02-20,2013-02-21,LONG,0.005470,1.338860,1.322790,1.379036,1.322790,Stop Loss,1.200302,3.000754,-1.200302,-1.240302,LOSS
2013-02-21,2013-02-22,2013-02-28,LONG,0.010803,1.318910,1.301770,1.361759,1.305740,Time Exit (5 days),1.299531,3.248827,-0.998552,-1.038552,LOSS
2013-02-25,2013-02-26,2013-03-04,LONG,0.006415,1.305970,1.287996,1.350906,1.302510,Time Exit (5 days),1.376317,3.440792,-0.264937,-0.304937,LOSS
2013-03-01,2013-03-04,2013-03-08,LONG,0.003500,1.301150,1.283203,1.346019,1.300020,Time Exit (5 days),1.379357,3.448392,-0.086846,-0.126846,LOSS
2013-03-08,2013-03-11,2013-03-15,LONG,0.003491,1.298610,1.279997,1.345142,1.307450,Time Exit (5 days),1.433291,3.583227,0.680728,0.640728,WIN
2013-03-11,2013-03-12,2013-03-18,LONG,0.003526,1.304540,1.285851,1.351262,1.295670,Time Exit (5 days),1.432607,3.581517,-0.679933,-0.719933,LOSS
2013-03-13,2013-03-14,2013-03-20,LONG,0.014747,1.296100,1.278126,1.341036,1.293450,Time Exit (5 days),1.386798,3.466994,-0.204460,-0.244460,LOSS
2013-03-15,2013-03-18,2013-03-22,LONG,0.016528,1.290660,1.274212,1.331779,1.298920,Time Exit (5 days),1.274348,3.185870,0.639983,0.599983,WIN
2013-03-18,2013-03-19,2013-03-25,LONG,0.012766,1.295670,1.278282,1.339141,1.285240,Time Exit (5 days),1.342025,3.355062,-0.804989,-0.844989,LOSS
2013-03-20,2013-03-21,2013-03-27,LONG,0.015610,1.293450,1.275697,1.337831,1.275697,Stop Loss,1.372492,3.431230,-1.372492,-1.412492,LOSS
2013-03-22,2013-03-25,2013-03-27,LONG,0.009903,1.294300,1.276400,1.339051,1.276400,Stop Loss,1.383015,3.457536,-1.383015,-1.423015,LOSS
2013-03-26,2013-03-27,2013-04-02,LONG,0.013090,1.286080,1.267017,1.333737,1.282010,Time Exit (5 days),1.482245,3.705613,-0.316466,-0.356466,LOSS
2013-03-28,2013-03-29,2013-04-04,LONG,0.014579,1.281710,1.264004,1.325976,1.293510,Time Exit (5 days),1.381469,3.453673,0.920645,0.880645,WIN
2013-03-29,2013-04-01,2013-04-05,LONG,0.015422,1.280340,1.262958,1.323794,1.299720,Time Exit (5 days),1.357591,3.393978,1.513660,1.473660,WIN
2013-04-01,2013-04-02,2013-04-08,LONG,0.010800,1.284980,1.267455,1.328793,1.300780,Time Exit (5 days),1.363862,3.409656,1.229591,1.189591,WIN
2013-04-02,2013-04-03,2013-04-09,LONG,0.013647,1.282010,1.265265,1.323873,1.308270,Time Exit (5 days),1.306180,3.265450,2.048346,2.008346,WIN
2013-04-03,2013-04-04,2013-04-10,LONG,0.011087,1.284830,1.268586,1.325440,1.307050,Time Exit (5 days),1.264286,3.160716,1.729412,1.689412,WIN
2013-04-04,2013-04-05,2013-04-11,LONG,0.010952,1.293510,1.276234,1.336699,1.310110,Time Exit (5 days),1.335569,3.338922,1.283330,1.243330,WIN
2013-04-05,2013-04-08,2013-04-12,LONG,0.012043,1.296870,1.280166,1.338629,1.310780,Time Exit (5 days),1.287991,3.219978,1.072582,1.032582,WIN
2013-04-08,2013-04-09,2013-04-15,LONG,0.011331,1.300780,1.284684,1.341020,1.303700,Time Exit (5 days),1.237417,3.093542,0.224481,0.184481,WIN
2013-04-09,2013-04-10,2013-04-16,LONG,0.010157,1.308270,1.292428,1.347875,1.317600,Time Exit (5 days),1.210923,3.027308,0.713156,0.673156,WIN
2013-04-10,2013-04-11,2013-04-17,LONG,0.006219,1.307050,1.291271,1.346497,1.303320,Time Exit (5 days),1.207217,3.018042,-0.285375,-0.325375,LOSS
2013-04-12,2013-04-15,2013-04-19,LONG,0.009655,1.311230,1.297124,1.346496,1.305270,Time Exit (5 days),1.075816,2.689541,-0.454535,-0.494535,LOSS
2013-04-16,2013-04-17,2013-04-17,LONG,0.011739,1.317600,1.302555,1.355213,1.302555,Stop Loss,1.141849,2.854622,-1.141849,-1.181849,LOSS
2013-04-18,2013-04-19,2013-04-25,LONG,0.010044,1.304990,1.288439,1.346369,1.301010,Time Exit (5 days),1.268318,3.170796,-0.304983,-0.344983,LOSS
2013-04-22,2013-04-23,2013-04-29,LONG,0.007411,1.306550,1.290146,1.347559,1.309910,Time Exit (5 days),1.255487,3.138719,0.257166,0.217166,WIN
2013-04-23,2013-04-24,2013-04-30,LONG,0.007465,1.300280,1.283482,1.342275,1.316640,Time Exit (5 days),1.291865,3.229662,1.258191,1.218191,WIN
2013-04-24,2013-04-25,2013-05-01,LONG,0.012776,1.301570,1.286102,1.340241,1.318000,Time Exit (5 days),1.188427,2.971068,1.262322,1.222322,WIN
2013-04-25,2013-04-26,2013-05-02,LONG,0.006467,1.301010,1.285911,1.338756,1.306460,Time Exit (5 days),1.160527,2.901317,0.418905,0.378905,WIN
2013-04-26,2013-04-29,2013-05-03,LONG,0.012991,1.304360,1.289400,1.341761,1.311410,Time Exit (5 days),1.146950,2.867375,0.540495,0.500495,WIN
2013-04-29,2013-04-30,2013-05-03,LONG,0.010157,1.309910,1.295055,1.347048,1.311410,Time Exit (5 days),1.134075,2.835187,0.114512,0.074512,WIN
2013-04-30,2013-05-01,2013-05-03,LONG,0.010157,1.316640,1.301109,1.355469,1.311410,Time Exit (5 days),1.179626,2.949065,-0.397223,-0.437223,LOSS
2013-05-02,2013-05-03,2013-05-03,SHORT,-0.006168,1.306460,1.322843,1.265502,1.311410,Time Exit (5 days),1.254016,3.135039,-0.378886,-0.418886,LOSS
2013-05-06,2013-05-07,2013-05-07,SHORT,-0.005683,1.307590,1.312820,1.294514,1.312820,Stop Loss,0.400000,1.000000,-0.400000,-0.440000,LOSS
2013-05-08,2013-05-09,2013-05-09,SHORT,-0.005683,1.315270,1.320531,1.302117,1.302117,Target,0.400000,1.000000,1.000000,0.960000,WIN
2013-05-09,2013-05-10,2013-05-14,SHORT,-0.005683,1.304260,1.309477,1.291217,1.291217,Target,0.400000,1.000000,1.000000,0.960000,WIN
2013-05-10,2013-05-13,2013-05-14,SHORT,-0.005683,1.297060,1.302248,1.284089,1.302248,Stop Loss,0.400000,1.000000,-0.400000,-0.440000,LOSS
2013-05-14,2013-05-15,2013-05-21,SHORT,-0.005683,1.291920,1.297088,1.279001,1.290500,Time Exit (5 days),0.400000,1.000000,0.109914,0.069914,WIN
2013-05-15,2013-05-16,2013-05-22,SHORT,-0.005683,1.288590,1.293744,1.275704,1.293744,Stop Loss,0.400000,1.000000,-0.400000,-0.440000,LOSS
2013-05-29,2013-05-30,2013-06-05,LONG,0.004406,1.293970,1.278918,1.331601,1.309030,Time Exit (5 days),1.163280,2.908201,1.163860,1.123860,WIN
2013-05-30,2013-05-31,2013-06-06,LONG,0.004406,1.304850,1.289667,1.342808,1.324540,Time Exit (5 days),1.163598,2.908996,1.508986,1.468986,WIN
2013-05-31,2013-06-03,2013-06-07,LONG,0.004406,1.298740,1.282943,1.338233,1.321280,Time Exit (5 days),1.216344,3.040859,1.735528,1.695528,WIN
2013-06-03,2013-06-04,2013-06-10,LONG,0.004406,1.307610,1.291438,1.348040,1.325680,Time Exit (5 days),1.236771,3.091928,1.381911,1.341911,WIN
2013-06-04,2013-06-05,2013-06-11,LONG,0.004406,1.308040,1.292294,1.347404,1.331370,Time Exit (5 days),1.203764,3.009410,1.783585,1.743585,WIN
2013-06-05,2013-06-06,2013-06-12,LONG,0.004406,1.309030,1.293504,1.347845,1.333670,Time Exit (5 days),1.186075,2.965186,1.882310,1.842310,WIN
2013-06-06,2013-06-07,2013-06-13,SHORT,-0.005683,1.324540,1.341540,1.282039,1.337450,Time Exit (5 days),1.283491,3.208729,-0.974678,-1.014678,LOSS
2013-06-28,2013-07-01,2013-07-05,SHORT,-0.003166,1.300900,1.316079,1.262953,1.282980,Time Exit (5 days),1.166802,2.917005,1.377508,1.337508,WIN
2013-07-02,2013-07-03,2013-07-09,SHORT,-0.003166,1.297860,1.313011,1.259982,1.278080,Time Exit (5 days),1.167389,2.918472,1.524047,1.484047,WIN
2013-07-04,2013-07-05,2013-07-11,SHORT,-0.004012,1.291350,1.307119,1.251927,1.307119,Stop Loss,1.221147,3.052868,-1.221147,-1.261147,LOSS
2013-07-31,2013-08-01,2013-08-07,SHORT,-0.004424,1.330160,1.343087,1.297843,1.333620,Time Exit (5 days),0.971822,2.429555,-0.260119,-0.300119,LOSS
2013-08-02,2013-08-05,2013-08-09,SHORT,-0.004424,1.327730,1.341065,1.294393,1.333980,Time Exit (5 days),1.004346,2.510864,-0.470728,-0.510728,LOSS
2013-08-06,2013-08-07,2013-08-13,SHORT,-0.004424,1.330650,1.343166,1.299359,1.326180,Time Exit (5 days),0.940625,2.351563,0.335926,0.295926,WIN
2013-08-07,2013-08-08,2013-08-14,SHORT,-0.005033,1.333620,1.346339,1.301823,1.325390,Time Exit (5 days),0.953715,2.384286,0.617117,0.577117,WIN
2013-08-08,2013-08-09,2013-08-15,SHORT,-0.006547,1.338020,1.350819,1.306022,1.334620,Time Exit (5 days),0.956584,2.391460,0.254107,0.214107,WIN
2013-08-09,2013-08-12,2013-08-16,SHORT,-0.005033,1.331830,1.344336,1.300566,1.332640,Time Exit (5 days),0.938987,2.347468,-0.060819,-0.100819,LOSS
2013-08-13,2013-08-14,2013-08-20,SHORT,-0.006547,1.326180,1.338639,1.295034,1.338639,Stop Loss,0.939433,2.348582,-0.939433,-0.979433,LOSS
2013-08-15,2013-08-16,2013-08-22,SHORT,-0.006547,1.334620,1.347345,1.302807,1.335550,Time Exit (5 days),0.953482,2.383704,-0.069683,-0.109683,LOSS
2013-08-19,2013-08-20,2013-08-26,SHORT,-0.006547,1.333410,1.346209,1.301412,1.336920,Time Exit (5 days),0.959891,2.399728,-0.263235,-0.303235,LOSS
2013-08-21,2013-08-22,2013-08-28,SHORT,-0.006547,1.335560,1.348004,1.304451,1.333900,Time Exit (5 days),0.931712,2.329280,0.124292,0.084292,WIN
2013-08-22,2013-08-23,2013-08-29,SHORT,-0.006547,1.335550,1.347658,1.305279,1.324080,Time Exit (5 days),0.906609,2.266522,0.858822,0.818822,WIN
2013-08-23,2013-08-26,2013-08-30,SHORT,-0.006547,1.337950,1.350151,1.307446,1.322110,Time Exit (5 days),0.911950,2.279874,1.183901,1.143901,WIN
2013-08-26,2013-08-27,2013-09-02,SHORT,-0.006547,1.336920,1.348698,1.307474,1.319240,Time Exit (5 days),0.880996,2.202490,1.322443,1.282443,WIN
2013-08-27,2013-08-28,2013-09-03,SHORT,-0.006547,1.339160,1.350905,1.309797,1.317060,Time Exit (5 days),0.877042,2.192606,1.650288,1.610288,WIN
2013-08-28,2013-08-29,2013-09-04,SHORT,-0.006454,1.333900,1.345858,1.304004,1.320620,Time Exit (5 days),0.896485,2.241213,0.995577,0.955577,WIN
2013-08-29,2013-08-30,2013-09-05,SHORT,-0.006454,1.324080,1.336747,1.292411,1.311960,Time Exit (5 days),0.956702,2.391755,0.915353,0.875353,WIN
2013-08-30,2013-09-02,2013-09-06,SHORT,-0.006454,1.320930,1.333757,1.288862,1.317660,Time Exit (5 days),0.971069,2.427673,0.247553,0.207553,WIN
2013-09-02,2013-09-03,2013-09-09,SHORT,-0.006454,1.319240,1.331633,1.288257,1.325410,Time Exit (5 days),0.939421,2.348552,-0.467694,-0.507694,LOSS
2013-09-04,2013-09-05,2013-09-11,SHORT,-0.006454,1.320620,1.332155,1.291782,1.332155,Stop Loss,0.873453,2.183633,-0.873453,-0.913453,LOSS
2013-09-06,2013-09-09,2013-09-11,SHORT,-0.006454,1.316030,1.328302,1.285350,1.328302,Stop Loss,0.932512,2.331281,-0.932512,-0.972512,LOSS
2013-09-10,2013-09-11,2013-09-16,SHORT,-0.003497,1.326750,1.338478,1.297430,1.338478,Stop Loss,0.883954,2.209885,-0.883954,-0.923954,LOSS
2013-09-12,2013-09-13,2013-09-18,SHORT,-0.004679,1.329930,1.341635,1.300667,1.341635,Stop Loss,0.880148,2.200371,-0.880148,-0.920148,LOSS
2013-09-16,2013-09-17,2013-09-18,SHORT,-0.006454,1.333360,1.345498,1.303014,1.345498,Stop Loss,0.910348,2.275870,-0.910348,-0.950348,LOSS
2013-09-18,2013-09-19,2013-09-25,SHORT,-0.006454,1.352160,1.364636,1.320971,1.352560,Time Exit (5 days),0.922651,2.306627,-0.029582,-0.069582,LOSS
2013-09-20,2013-09-23,2013-09-27,SHORT,-0.003439,1.354480,1.366890,1.323454,1.352060,Time Exit (5 days),0.916245,2.290613,0.178666,0.138666,WIN
2013-09-23,2013-09-24,2013-09-30,SHORT,-0.003439,1.349300,1.361799,1.318052,1.352530,Time Exit (5 days),0.926353,2.315883,-0.239383,-0.279383,LOSS
2013-09-25,2013-09-26,2013-10-02,SHORT,-0.004940,1.352560,1.364589,1.322488,1.357990,Time Exit (5 days),0.889345,2.223363,-0.401461,-0.441461,LOSS
2013-09-27,2013-09-30,2013-10-02,SHORT,-0.003817,1.348930,1.360322,1.320449,1.360322,Stop Loss,0.844558,2.111396,-0.844558,-0.884558,LOSS
2013-10-01,2013-10-02,2013-10-03,SHORT,-0.003817,1.352590,1.364232,1.323485,1.364232,Stop Loss,0.860730,2.151824,-0.860730,-0.900730,LOSS
2013-10-03,2013-10-04,2013-10-10,SHORT,-0.003817,1.361840,1.373859,1.331792,1.351960,Time Exit (5 days),0.882577,2.206442,0.725489,0.685489,WIN
2013-10-04,2013-10-07,2013-10-11,SHORT,-0.003817,1.356200,1.368294,1.325964,1.353890,Time Exit (5 days),0.891777,2.229444,0.170329,0.130329,WIN
2013-10-07,2013-10-08,2013-10-14,SHORT,-0.003817,1.358090,1.370228,1.327744,1.356100,Time Exit (5 days),0.893771,2.234427,0.146529,0.106529,WIN
2013-10-08,2013-10-09,2013-10-15,SHORT,-0.003817,1.357330,1.367817,1.331112,1.352470,Time Exit (5 days),0.772630,1.931576,0.358056,0.318056,WIN
2013-10-09,2013-10-10,2013-10-16,SHORT,-0.004451,1.352370,1.363405,1.324783,1.353350,Time Exit (5 days),0.815949,2.039871,-0.072465,-0.112465,LOSS
2013-10-11,2013-10-14,2013-10-17,SHORT,-0.006226,1.356000,1.367090,1.328274,1.367090,Stop Loss,0.817873,2.044682,-0.817873,-0.857873,LOSS
2013-10-15,2013-10-16,2013-10-17,SHORT,-0.006226,1.352470,1.363781,1.324192,1.363781,Stop Loss,0.836327,2.090817,-0.836327,-0.876327,LOSS
2013-10-17,2013-10-18,2013-10-24,SHORT,-0.006226,1.367510,1.380020,1.336235,1.380020,Stop Loss,0.914801,2.287003,-0.914801,-0.954801,LOSS
2013-10-21,2013-10-22,2013-10-24,SHORT,-0.006413,1.367910,1.379694,1.338451,1.379694,Stop Loss,0.861429,2.153572,-0.861429,-0.901429,LOSS
2013-10-23,2013-10-24,2013-10-28,SHORT,-0.006413,1.377640,1.389530,1.347916,1.378470,Time Exit (5 days),0.863044,2.157611,-0.060248,-0.100248,LOSS
2013-10-25,2013-10-28,2013-10-28,SHORT,-0.003636,1.380430,1.392070,1.351330,1.378470,Time Exit (5 days),0.843216,2.108039,0.141985,0.101985,WIN
2013-11-04,2013-11-05,2013-11-05,LONG,0.003874,1.351380,1.345974,1.364894,1.345974,Stop Loss,0.400000,1.000000,-0.400000,-0.440000,LOSS
2013-11-27,2013-11-28,2013-12-04,SHORT,-0.003987,1.357930,1.370843,1.325648,1.359300,Time Exit (5 days),0.950922,2.377305,-0.100889,-0.140889,LOSS
2013-11-29,2013-12-02,2013-12-06,SHORT,-0.003944,1.358430,1.370325,1.328693,1.370325,Stop Loss,0.875643,2.189108,-0.875643,-0.915643,LOSS
2013-12-03,2013-12-04,2013-12-06,SHORT,-0.003654,1.358940,1.370587,1.329821,1.370587,Stop Loss,0.857102,2.142755,-0.857102,-0.897102,LOSS
2013-12-05,2013-12-06,2013-12-10,SHORT,-0.003654,1.366670,1.378946,1.335979,1.378946,Stop Loss,0.898273,2.245683,-0.898273,-0.938273,LOSS
2013-12-09,2013-12-10,2013-12-16,SHORT,-0.003944,1.373950,1.386351,1.342948,1.376110,Time Exit (5 days),0.902559,2.256398,-0.157211,-0.197211,LOSS
2014-01-02,2014-01-03,2014-01-09,SHORT,-0.003654,1.367140,1.379560,1.336090,1.360740,Time Exit (5 days),0.908466,2.271165,0.468131,0.428131,WIN
2014-01-27,2014-01-28,2014-02-03,SHORT,-0.003654,1.367320,1.379371,1.337191,1.352760,Time Exit (5 days),0.881390,2.203476,1.064857,1.024857,WIN
2014-01-28,2014-01-29,2014-02-04,SHORT,-0.003654,1.367070,1.378880,1.337544,1.351800,Time Exit (5 days),0.863918,2.159794,1.116987,1.076987,WIN
2014-01-29,2014-01-30,2014-02-05,SHORT,-0.003654,1.366340,1.378114,1.336905,1.353290,Time Exit (5 days),0.861713,2.154282,0.955106,0.915106,WIN
2014-01-30,2014-01-31,2014-02-06,SHORT,-0.003654,1.355470,1.367276,1.325955,1.358970,Time Exit (5 days),0.870995,2.177487,-0.258213,-0.298213,LOSS
2014-02-11,2014-02-12,2014-02-18,SHORT,-0.003654,1.363800,1.376070,1.333125,1.376070,Stop Loss,0.899692,2.249230,-0.899692,-0.939692,LOSS
2014-02-13,2014-02-14,2014-02-20,SHORT,-0.003654,1.367910,1.379675,1.338497,1.371830,Time Exit (5 days),0.860097,2.150243,-0.286569,-0.326569,LOSS
2014-02-17,2014-02-18,2014-02-24,SHORT,-0.003654,1.370510,1.381760,1.342385,1.373450,Time Exit (5 days),0.820862,2.052156,-0.214519,-0.254519,LOSS
2014-02-19,2014-02-20,2014-02-26,SHORT,-0.003944,1.373280,1.383683,1.347274,1.368630,Time Exit (5 days),0.757493,1.893733,0.338605,0.298605,WIN
2014-02-20,2014-02-21,2014-02-27,SHORT,-0.003987,1.371830,1.382046,1.346290,1.370990,Time Exit (5 days),0.744704,1.861760,0.061232,0.021232,WIN
2014-02-21,2014-02-24,2014-02-28,SHORT,-0.003987,1.372960,1.383158,1.347465,1.379950,Time Exit (5 days),0.742764,1.856911,-0.509119,-0.549119,LOSS
2014-03-04,2014-03-05,2014-03-06,SHORT,-0.003654,1.374280,1.384989,1.347508,1.384989,Stop Loss,0.779239,1.948098,-0.779239,-0.819239,LOSS
2014-03-06,2014-03-07,2014-03-13,SHORT,-0.003654,1.386040,1.397244,1.358030,1.386660,Time Exit (5 days),0.808341,2.020852,-0.044732,-0.084732,LOSS
2014-03-10,2014-03-11,2014-03-17,SHORT,-0.003611,1.387610,1.398709,1.359863,1.392160,Time Exit (5 days),0.799859,1.999648,-0.327902,-0.367902,LOSS
2014-03-12,2014-03-13,2014-03-19,SHORT,-0.003654,1.390220,1.401214,1.362735,1.383260,Time Exit (5 days),0.790805,1.977012,0.500640,0.460640,WIN
2014-03-13,2014-03-14,2014-03-20,SHORT,-0.003944,1.386660,1.398344,1.357450,1.377790,Time Exit (5 days),0.842595,2.106488,0.639667,0.599667,WIN
2014-03-14,2014-03-17,2014-03-21,SHORT,-0.003654,1.390450,1.402423,1.360517,1.378650,Time Exit (5 days),0.861104,2.152759,0.848646,0.808646,WIN
2014-03-17,2014-03-18,2014-03-24,SHORT,-0.003654,1.392160,1.404315,1.361772,1.383860,Time Exit (5 days),0.873129,2.182823,0.596196,0.556196,WIN
2014-03-18,2014-03-19,2014-03-25,SHORT,-0.003654,1.393350,1.405158,1.363829,1.382630,Time Exit (5 days),0.847469,2.118673,0.769369,0.729369,WIN
2014-04-11,2014-04-14,2014-04-18,SHORT,-0.003654,1.383830,1.394285,1.357692,1.380590,Time Exit (5 days),0.755512,1.888780,0.234133,0.194133,WIN
2014-04-14,2014-04-15,2014-04-21,SHORT,-0.003987,1.381810,1.392026,1.356270,1.379260,Time Exit (5 days),0.739325,1.848313,0.184541,0.144541,WIN
2014-04-15,2014-04-16,2014-04-22,SHORT,-0.003654,1.381430,1.391563,1.356099,1.380500,Time Exit (5 days),0.733479,1.833698,0.067322,0.027322,WIN
2014-04-16,2014-04-17,2014-04-23,SHORT,-0.003654,1.381460,1.391371,1.356683,1.381640,Time Exit (5 days),0.717409,1.793522,-0.013030,-0.053030,LOSS
2014-04-25,2014-04-28,2014-05-02,SHORT,-0.004028,1.384510,1.390048,1.370665,1.387240,Time Exit (5 days),0.400000,1.000000,-0.197182,-0.237182,LOSS
2014-04-29,2014-04-30,2014-04-30,SHORT,-0.004028,1.381180,1.386705,1.367368,1.386705,Stop Loss,0.400000,1.000000,-0.400000,-0.440000,LOSS
2014-05-01,2014-05-02,2014-05-06,SHORT,-0.004028,1.386900,1.392448,1.373031,1.392448,Stop Loss,0.400000,1.000000,-0.400000,-0.440000,LOSS
2014-05-05,2014-05-06,2014-05-06,SHORT,-0.004028,1.387380,1.392930,1.373506,1.392930,Stop Loss,0.400000,1.000000,-0.400000,-0.440000,LOSS
2014-05-07,2014-05-08,2014-05-08,SHORT,-0.004811,1.390980,1.396544,1.377070,1.396544,Stop Loss,0.400000,1.000000,-0.400000,-0.440000,LOSS
2014-05-09,2014-05-12,2014-05-16,SHORT,-0.004028,1.375230,1.380731,1.361478,1.369360,Time Exit (5 days),0.400000,1.000000,0.426838,0.386838,WIN
2014-05-12,2014-05-13,2014-05-19,SHORT,-0.004028,1.375710,1.381213,1.361953,1.370860,Time Exit (5 days),0.400000,1.000000,0.352545,0.312545,WIN
2014-05-13,2014-05-14,2014-05-20,SHORT,-0.004028,1.370260,1.375741,1.356557,1.370120,Time Exit (5 days),0.400000,1.000000,0.010217,-0.029783,LOSS
2014-05-15,2014-05-16,2014-05-22,SHORT,-0.003873,1.370870,1.381110,1.345271,1.365540,Time Exit (5 days),0.746945,1.867362,0.388804,0.348804,WIN
2014-05-16,2014-05-19,2014-05-23,SHORT,-0.004483,1.369050,1.379041,1.344072,1.362910,Time Exit (5 days),0.729781,1.824453,0.448486,0.408486,WIN
2014-05-19,2014-05-20,2014-05-26,SHORT,-0.004483,1.370860,1.380541,1.346656,1.364540,Time Exit (5 days),0.706230,1.765576,0.461024,0.421024,WIN
2014-05-20,2014-05-21,2014-05-27,SHORT,-0.003873,1.370120,1.379060,1.347770,1.363420,Time Exit (5 days),0.652498,1.631244,0.489008,0.449008,WIN
2014-05-21,2014-05-22,2014-05-28,SHORT,-0.004483,1.368640,1.378254,1.344605,1.359060,Time Exit (5 days),0.702444,1.756110,0.699965,0.659965,WIN
2014-05-22,2014-05-23,2014-05-29,SHORT,-0.004112,1.365540,1.374865,1.342228,1.360160,Time Exit (5 days),0.682854,1.707135,0.393983,0.353983,WIN
2014-05-23,2014-05-26,2014-05-30,SHORT,-0.004112,1.361660,1.371217,1.337767,1.363120,Time Exit (5 days),0.701874,1.754686,-0.107222,-0.147222,LOSS
2014-05-27,2014-05-28,2014-06-03,SHORT,-0.004112,1.363420,1.372866,1.339806,1.362720,Time Exit (5 days),0.692796,1.731989,0.051341,0.011341,WIN
2014-05-28,2014-05-29,2014-06-04,SHORT,-0.004112,1.359060,1.367311,1.338432,1.359840,Time Exit (5 days),0.607116,1.517790,-0.057393,-0.097393,LOSS
2014-05-30,2014-06-02,2014-06-06,SHORT,-0.004112,1.363540,1.371417,1.343847,1.364110,Time Exit (5 days),0.577698,1.444245,-0.041803,-0.081803,LOSS
2014-06-03,2014-06-04,2014-06-10,SHORT,-0.004112,1.362720,1.370542,1.343164,1.354750,Time Exit (5 days),0.574036,1.435089,0.584860,0.544860,WIN
2014-06-04,2014-06-05,2014-06-06,SHORT,-0.004112,1.359840,1.367217,1.341398,1.367217,Stop Loss,0.542475,1.356186,-0.542475,-0.582475,LOSS
2014-06-06,2014-06-09,2014-06-13,SHORT,-0.004483,1.364040,1.372883,1.341934,1.354060,Time Exit (5 days),0.648258,1.620645,0.731650,0.691650,WIN
2014-06-09,2014-06-10,2014-06-16,SHORT,-0.004483,1.359330,1.368716,1.335866,1.357310,Time Exit (5 days),0.690466,1.726166,0.148603,0.108603,WIN
2014-06-10,2014-06-11,2014-06-17,SHORT,-0.004483,1.354750,1.363912,1.331846,1.354680,Time Exit (5 days),0.676271,1.690678,0.005167,-0.034833,LOSS
2014-06-12,2014-06-13,2014-06-19,SHORT,-0.004483,1.355070,1.364331,1.331916,1.364331,Stop Loss,0.683465,1.708662,-0.683465,-0.723465,LOSS
2014-06-16,2014-06-17,2014-06-23,SHORT,-0.004483,1.357310,1.366861,1.333433,1.360410,Time Exit (5 days),0.703650,1.759125,-0.228393,-0.268393,LOSS
2014-06-18,2014-06-19,2014-06-25,SHORT,-0.004483,1.359510,1.369270,1.335111,1.362860,Time Exit (5 days),0.717879,1.794699,-0.246412,-0.286412,LOSS
2014-06-20,2014-06-23,2014-06-27,SHORT,-0.004483,1.358580,1.368650,1.333404,1.364780,Time Exit (5 days),0.741241,1.853103,-0.456359,-0.496359,LOSS
2014-06-24,2014-06-25,2014-07-01,SHORT,-0.004483,1.360580,1.370428,1.335961,1.367880,Time Exit (5 days),0.723772,1.809431,-0.536536,-0.576536,LOSS
2014-06-26,2014-06-27,2014-06-30,SHORT,-0.004483,1.361010,1.369714,1.339249,1.369714,Stop Loss,0.639546,1.598865,-0.639546,-0.679546,LOSS
2014-06-30,2014-07-01,2014-07-07,SHORT,-0.004483,1.369170,1.377298,1.348850,1.360440,Time Exit (5 days),0.593634,1.484085,0.637613,0.597613,WIN
2014-07-01,2014-07-02,2014-07-08,SHORT,-0.004483,1.367880,1.375895,1.347842,1.361160,Time Exit (5 days),0.585969,1.464923,0.491271,0.451271,WIN
2014-07-02,2014-07-03,2014-07-09,SHORT,-0.005188,1.365890,1.373715,1.346328,1.364140,Time Exit (5 days),0.572860,1.432151,0.128122,0.088122,WIN
2014-07-03,2014-07-04,2014-07-10,SHORT,-0.005188,1.360980,1.368912,1.341151,1.360870,Time Exit (5 days),0.582800,1.456999,0.008082,-0.031918,LOSS
2014-07-07,2014-07-08,2014-07-14,SHORT,-0.004483,1.360440,1.367747,1.342172,1.361880,Time Exit (5 days),0.537116,1.342790,-0.105848,-0.145848,LOSS
